player,url,name
Yellowhat,https://www.mtgtop8.com/event?e=22482&amp;d=352899&amp;f=ST,Azorius_Fly
Miyata_Kentarou,https://www.mtgtop8.com/event?e=22530&amp;d=353439&amp;f=ST,Azorius_Aggro
__GMF__,https://www.mtgtop8.com/event?e=20122&amp;d=330924&amp;f=ST,UW_Auras
5647382910,https://www.mtgtop8.com/event?e=19658&amp;d=326201&amp;f=ST,Azorius_Aggro
Dogan_Sevik,https://www.mtgtop8.com/event?e=19174&amp;d=321309&amp;f=ST,Uw_Auras
Giacomo_Brusatori,https://www.mtgtop8.com/event?e=19130&amp;d=320877&amp;f=ST,Azorius_Aggro
Mori_Yuuki,https://www.mtgtop8.com/event?e=19094&amp;d=320468&amp;f=ST,Azorius_Aggro
Matt_Haney,https://www.mtgtop8.com/event?e=19076&amp;d=320224&amp;f=ST,Azorius_Embalm
Mazuku94,https://www.mtgtop8.com/event?e=19020&amp;d=319693&amp;f=ST,UW_Auras
Michiel_Valcke,https://www.mtgtop8.com/event?e=18903&amp;d=318495&amp;f=ST,UW_Auras
Mazuku94,https://www.mtgtop8.com/event?e=18869&amp;d=318123&amp;f=ST,UW_Auras
masuko,https://www.mtgtop8.com/event?e=18695&amp;d=316691&amp;f=ST,Azorius_Aggro
Jordan_Dean,https://www.mtgtop8.com/event?e=18646&amp;d=316217&amp;f=ST,Uw_Auras
Nebykov_Denis,https://www.mtgtop8.com/event?e=23741&amp;d=364835&amp;f=ST,Bant_Food
Popov_Stanislav,https://www.mtgtop8.com/event?e=23578&amp;d=363290&amp;f=ST,Bant_Food
Makoto_Horiuchi,https://www.mtgtop8.com/event?e=23575&amp;d=363273&amp;f=ST,Bant_Aggro
Niceguymtg,https://www.mtgtop8.com/event?e=23525&amp;d=362744&amp;f=ST,Bant_Aggro
Yanase_Kaname,https://www.mtgtop8.com/event?e=23532&amp;d=362883&amp;f=ST,Bant_Aggro
Lance_Mutter,https://www.mtgtop8.com/event?e=23534&amp;d=362900&amp;f=ST,Bant_Aggro
Whiteba,https://www.mtgtop8.com/event?e=23537&amp;d=362919&amp;f=ST,Bant_Oko
Goshima_Akito,https://www.mtgtop8.com/event?e=23529&amp;d=362853&amp;f=ST,Bant_Aggro
Sam_Birkenbile,https://www.mtgtop8.com/event?e=23554&amp;d=363046&amp;f=ST,Bant_Aggro
tangrams,https://www.mtgtop8.com/event?e=23467&amp;d=362147&amp;f=ST,Bant_Aggro
Popov_Stanislav,https://www.mtgtop8.com/event?e=23479&amp;d=362247&amp;f=ST,Bant_Food
Andrea_Mengucci,https://www.mtgtop8.com/event?e=23371&amp;d=361213&amp;f=ST,Bant_Aggro
Jessica_Estephan,https://www.mtgtop8.com/event?e=23371&amp;d=361242&amp;f=ST,Bant_Aggro_PW
Márcio_Carvalho,https://www.mtgtop8.com/event?e=23371&amp;d=361243&amp;f=ST,Bant_Aggro
im2g00t4ubarn,https://www.mtgtop8.com/event?e=23355&amp;d=361031&amp;f=ST,Bant_Aggro
Emiliano_Arevalo,https://www.mtgtop8.com/event?e=23384&amp;d=361359&amp;f=ST,Bant_Midrange
Matt_Nass,https://www.mtgtop8.com/event?e=23285&amp;d=360262&amp;f=ST,Bant_Aggro_PW
Mori_Mitsuhiro,https://www.mtgtop8.com/event?e=23317&amp;d=360599&amp;f=ST,Bant_Aggro
Asao_Kazuki,https://www.mtgtop8.com/event?e=23317&amp;d=360603&amp;f=ST,Bant_Aggro
FlamboyasaurusSex,https://www.mtgtop8.com/event?e=23264&amp;d=360073&amp;f=ST,Bant_Precinct_One
Tomita_Hiroki,https://www.mtgtop8.com/event?e=23790&amp;d=365307&amp;f=ST,Bant_Ramp
