player,url,deck_name,num,card_name,card_rarity
Amarsir,https://www.mtgtop8.com/event?e=24107&d=368236&f=ST,Jund_Sacrifice,2,"Vraska, Golgari Queen",mythic
Itou_Takurou,https://www.mtgtop8.com/event?e=23968&d=367031&f=ST,Sultai_Control,1,Disdainful Stroke,common
Mesheryakov_Maxim,https://www.mtgtop8.com/event?e=23734&d=364788&f=ST,Esper_DOOM,4,Thought Erasure,uncommon
Tanabe_Takumi,https://www.mtgtop8.com/event?e=24122&d=368348&f=ST,Fires_of_Invention,1,Justice Strike,uncommon
Clément_Sarton,https://www.mtgtop8.com/event?e=23754&d=364989&f=ST,Uw_Control,4,Tranquil Cove,common
Kevin_Duong,https://www.mtgtop8.com/event?e=23810&d=365471&f=ST,Gruul_Midrange,3,Skarrgan Hellkite,mythic
Steven_Maack,https://www.mtgtop8.com/event?e=24112&d=368269&f=ST,Rakdos_Aggro,4,Priest of Forgotten Gods,rare
Chris_Yap,https://www.mtgtop8.com/event?e=23704&d=364532&f=ST,Selesnya_Adventure,4,Venerated Loxodon,rare
RandomDrooler,https://www.mtgtop8.com/event?e=24131&d=368424&f=ST,Sultai_Ramp,4,Steam Vents,rare
RandomDrooler,https://www.mtgtop8.com/event?e=24131&d=368422&f=ST,Fires_of_Invention,4,Steam Vents,rare
lampalot,https://www.mtgtop8.com/event?e=24240&d=369214&f=ST,Weenie_White_,4,Raise the Alarm,common
Dyachenko_Andrew,https://www.mtgtop8.com/event?e=23734&d=364786&f=ST,Selesnya_Adventures,4,Lovestruck Beast,rare
Logan_Nettles,https://www.mtgtop8.com/event?e=24108&d=368241&f=ST,Simic_Flash,1,Negate,common
Thomas_Bocahut,https://www.mtgtop8.com/event?e=23803&d=365412&f=ST,Temur_Midrange,3,Lava Coil,uncommon
Drake_Sasser,https://www.mtgtop8.com/event?e=24032&d=367626&f=ST,Simic_Ramp_Elemental,4,Risen Reef,uncommon
Laschenov_Ivan,https://www.mtgtop8.com/event?e=23800&d=365394&f=ST,Gruul_Aggro,3,Shifting Ceratops,rare
Inoue_Hiroki,https://www.mtgtop8.com/event?e=23980&d=367112&f=ST,Temur_Flash,4,Stomping Ground,rare
Suzuki_Kazushige,https://www.mtgtop8.com/event?e=23749&d=364942&f=ST,Temur_Reclamation,4,Stomping Ground,rare
Tirentu,https://www.mtgtop8.com/event?e=23812&d=365506&f=ST,Gruul_Aggro,3,Skarrgan Hellkite,mythic
Tyler_Cook,https://www.mtgtop8.com/event?e=24214&d=368963&f=ST,Mono_Red_Aggro,1,Chandra's Pyrohelix,common
Dylan_Nollen,https://www.mtgtop8.com/event?e=24108&d=368245&f=ST,Rakdos_Aggro,2,Cavalier of Night,mythic
Andy_Peters,https://www.mtgtop8.com/event?e=24240&d=369199&f=ST,Fires_of_Invention,1,Justice Strike,uncommon
Jamie_Katz,https://www.mtgtop8.com/event?e=24112&d=368271&f=ST,Jund_Sacrifice,3,Fabled Passage,rare
Tomita_Hiroki,https://www.mtgtop8.com/event?e=23790&d=365307&f=ST,Bant_Ramp,3,"Vivien, Arkbow Ranger",mythic
Andrea_Gereon,https://www.mtgtop8.com/event?e=23942&d=366772&f=ST,Golgari_Sacrifice,3,Temple of Malady,rare
Dom_Harvey,https://www.mtgtop8.com/event?e=24225&d=369061&f=ST,Jund_Sacrifice,2,Lovestruck Beast,rare
Lukas261997,https://www.mtgtop8.com/event?e=24137&d=368460&f=ST,Fires_of_Invention,4,Steam Vents,rare
Biggoon86,https://www.mtgtop8.com/event?e=24042&d=367727&f=ST,Simic_Flash,4,Opt,common
Biggoon86,https://www.mtgtop8.com/event?e=23947&d=366880&f=ST,Rakdos_Aristocrats,4,Opt,common
Nishiura_Ryousuke,https://www.mtgtop8.com/event?e=23907&d=366409&f=ST,Temur_Reclamation,4,Steam Vents,rare
Brian_Weller-gordon,https://www.mtgtop8.com/event?e=24108&d=368240&f=ST,Simic_Flash,4,Nightpack Ambusher,rare
Ace_Ashley_Baron,https://www.mtgtop8.com/event?e=24144&d=368505&f=ST,Rakdos_Aggro,4,Fervent Champion,rare
Devon_Straub,https://www.mtgtop8.com/event?e=24113&d=368274&f=ST,Jund_Sacrifice,2,Assassin's Trophy,rare
Ben_Stark,https://www.mtgtop8.com/event?e=23942&d=366779&f=ST,UW_Control,4,Absorb,rare
Yamade_Masato,https://www.mtgtop8.com/event?e=24122&d=368351&f=ST,Jund_Sacrifice,3,Lovestruck Beast,rare
Matthew_Tyrell,https://www.mtgtop8.com/event?e=23956&d=366947&f=ST,UW_Control,4,Absorb,rare
Teemu_Halonen,https://www.mtgtop8.com/event?e=23996&d=367292&f=ST,Izzet,4,Steam Vents,rare
Logan_Young,https://www.mtgtop8.com/event?e=24225&d=369066&f=ST,Adventure,2,"Rankle, Master of Pranks",mythic
Paul_Herr,https://www.mtgtop8.com/event?e=23739&d=364830&f=ST,Jund_Aggro,1,"Korvold, Fae-Cursed King",mythic
_Falcon_,https://www.mtgtop8.com/event?e=24200&d=368897&f=ST,Golgari_Citadel,1,Noxious Grasp,uncommon
_Falcon_,https://www.mtgtop8.com/event?e=24050&d=367816&f=ST,Golgari_Aggro,1,Noxious Grasp,uncommon
Venom1,https://www.mtgtop8.com/event?e=24240&d=369205&f=ST,Golgari_Aggro,3,Ritual of Soot,rare
Pierson_Laughlin,https://www.mtgtop8.com/event?e=23942&d=366819&f=ST,Golgari_Sacrifice,4,Overgrown Tomb,rare
TeamGreed,https://www.mtgtop8.com/event?e=23812&d=365511&f=ST,Izzet_Control,4,Ionize,rare
Alex_Crowther,https://www.mtgtop8.com/event?e=23955&d=366937&f=ST,Adventure,4,Lovestruck Beast,rare
spell_of_d,https://www.mtgtop8.com/event?e=24200&d=368894&f=ST,Jund_Sacrifice,4,Fabled Passage,rare
kbzx,https://www.mtgtop8.com/event?e=24050&d=367821&f=ST,Jund_Sacrifice,4,Fabled Passage,rare
Jonathan_P,https://www.mtgtop8.com/event?e=23716&d=364617&f=ST,Selesnya_Adventure,4,Venerated Loxodon,rare
Anders_Jones,https://www.mtgtop8.com/event?e=24108&d=368239&f=ST,Rakdos_Aggro,4,Fervent Champion,rare
Polgoal,https://www.mtgtop8.com/event?e=24107&d=368237&f=ST,Temur_Adventure,4,Raise the Alarm,common
Polgoal,https://www.mtgtop8.com/event?e=24240&d=369218&f=ST,Weenie_White_,4,Raise the Alarm,common
Arin_Huffstetter,https://www.mtgtop8.com/event?e=23827&d=365667&f=ST,Gruul_Aggro,3,Skarrgan Hellkite,mythic
Jason_Pitts,https://www.mtgtop8.com/event?e=23721&d=364650&f=ST,Sultai_Sacrifice,2,Castle Locthwain,rare
Shane_Crewe-wyatt,https://www.mtgtop8.com/event?e=23884&d=366187&f=ST,Izzet_Flash,4,Opt,common
Collins_Mullen,https://www.mtgtop8.com/event?e=24032&d=367624&f=ST,Simic_Ramp_Elemental,4,Risen Reef,uncommon
Lewis_Tolonen,https://www.mtgtop8.com/event?e=23955&d=366943&f=ST,Simic_Ramp,4,Leafkin Druid,common
Trent_Clarke,https://www.mtgtop8.com/event?e=23704&d=364528&f=ST,Sultai_Food,2,"Vivien, Arkbow Ranger",mythic
Aydrez,https://www.mtgtop8.com/event?e=23947&d=366883&f=ST,Azorius_Control,2,Chemister's Insight,uncommon
Beedaawg,https://www.mtgtop8.com/event?e=23874&d=366099&f=ST,Izzet_Flash,4,Steam Vents,rare
Maximilian_Krebs,https://www.mtgtop8.com/event?e=23982&d=367127&f=ST,Izzet_Control,4,Opt,common
Maesono_Kanta,https://www.mtgtop8.com/event?e=23968&d=367033&f=ST,Adventure,4,Lovestruck Beast,rare
Justin_Kiser,https://www.mtgtop8.com/event?e=23997&d=367299&f=ST,Simic_Ramp,1,Voracious Hydra,rare
Koksal_Karakus,https://www.mtgtop8.com/event?e=24225&d=369065&f=ST,Jund_Sacrifice,2,Castle Locthwain,rare
Chantelle_Campbell,https://www.mtgtop8.com/event?e=23753&d=364983&f=ST,Sultai_Oven,1,Fabled Passage,rare
ERUERUFU,https://www.mtgtop8.com/event?e=23812&d=365512&f=ST,Mono_Black_Aggro,4,Gutterbones,rare
Slashora,https://www.mtgtop8.com/event?e=24042&d=367734&f=ST,G-b_Adventure,1,Find-Finality,
Martin_Williamsson,https://www.mtgtop8.com/event?e=23945&d=366859&f=ST,Temur_Reclamation,4,Expansion-Explosion,
Gregory_Fenn,https://www.mtgtop8.com/event?e=24177&d=368755&f=ST,Simic_Ramp_Elemental,4,Risen Reef,uncommon
O_danielakos,https://www.mtgtop8.com/event?e=23772&d=365160&f=ST,Sultai_Control,2,Aether Gust,uncommon
Dylan_Hanrahan,https://www.mtgtop8.com/event?e=23955&d=366939&f=ST,Golgari_Aggro,4,Rotting Regisaur,rare
Lee_Mcleod,https://www.mtgtop8.com/event?e=23827&d=365672&f=ST,Sultai_Emry,4,Lucky Clover,uncommon
Lee_Mcleod,https://www.mtgtop8.com/event?e=24177&d=368759&f=ST,Adventure,4,Lucky Clover,uncommon
Rhyan_Jacobz,https://www.mtgtop8.com/event?e=24214&d=368961&f=ST,Ur_Spells,2,Castle Vantress,rare
daiho2000,https://www.mtgtop8.com/event?e=24131&d=368427&f=ST,Golgari_Aggro,4,Midnight Reaper,rare
Mason_Clark,https://www.mtgtop8.com/event?e=24225&d=369064&f=ST,Jund_Sacrifice,3,Fabled Passage,rare
Reclamation,https://www.mtgtop8.com/event?e=23947&d=366884&f=ST,Cat_Henge,3,Midnight Reaper,rare
Drew_Christensen,https://www.mtgtop8.com/event?e=24108&d=368244&f=ST,Fires_of_Invention,3,Justice Strike,uncommon
TopGrinder,https://www.mtgtop8.com/event?e=24240&d=369213&f=ST,Jund_Sacrifice,2,"Korvold, Fae-Cursed King",mythic
Matt_Foreman,https://www.mtgtop8.com/event?e=24055&d=367892&f=ST,Jund_Sacrifice,3,Midnight Reaper,rare
Earl_Marchant,https://www.mtgtop8.com/event?e=24177&d=368760&f=ST,Gruul_Aggro,4,Shifting Ceratops,rare
Shimokawabe_Akinari,https://www.mtgtop8.com/event?e=23749&d=364936&f=ST,Selesnya_Aggro,2,Knight of Autumn,rare
Serputko_Vyacheslav,https://www.mtgtop8.com/event?e=23734&d=364790&f=ST,Gruul_Aggro,2,Shifting Ceratops,rare
Kat_Light,https://www.mtgtop8.com/event?e=23942&d=366802&f=ST,Golgari_Sacrifice,2,"Vraska, Golgari Queen",mythic
Ryan_Tobin,https://www.mtgtop8.com/event?e=23884&d=366186&f=ST,Azorius_Control,2,Apostle of Purifying Light,uncommon
Savin_Victor,https://www.mtgtop8.com/event?e=23734&d=364783&f=ST,Mono-blac_Aggro,4,Duress,common
Keno_Bulk,https://www.mtgtop8.com/event?e=23838&d=365752&f=ST,Sultai_Control,2,Legion's End,rare
VTCLA,https://www.mtgtop8.com/event?e=24012&d=367415&f=ST,Sultai_Control,2,Voracious Hydra,rare
Rémi_D'emmerez,https://www.mtgtop8.com/event?e=23754&d=364990&f=ST,Sultai_Oko-less,2,Shifting Ceratops,rare
Antti_Malin,https://www.mtgtop8.com/event?e=23996&d=367288&f=ST,RDW,4,Runaway Steam-Kin,rare
dominizzi,,,4,Steam Vents,rare
Chris_Barone,https://www.mtgtop8.com/event?e=24032&d=367638&f=ST,Adventure,4,Rotting Regisaur,rare
Moodgravy,https://www.mtgtop8.com/event?e=24107&d=368233&f=ST,Simic_Ramp,2,Voracious Hydra,rare
Yumcheuk,https://www.mtgtop8.com/event?e=24131&d=368428&f=ST,UW_Control,4,Opt,common
Ryan_Cubit,https://www.mtgtop8.com/event?e=23953&d=366922&f=ST,Mardu_Knights,2,Venerated Loxodon,rare
Charlie_Finnegan,https://www.mtgtop8.com/event?e=24177&d=368758&f=ST,Adventure,4,Escape to the Wilds,rare
xhpc007,https://www.mtgtop8.com/event?e=23763&d=365034&f=ST,Sultai_Sacrifice,3,Fabled Passage,rare
Littlemastercz,https://www.mtgtop8.com/event?e=24012&d=367412&f=ST,Golgari_Aggro,4,Risen Reef,uncommon
Littlemastercz,https://www.mtgtop8.com/event?e=24200&d=368896&f=ST,Sultai_Ramp,4,Risen Reef,uncommon
Al-malik_Ali,https://www.mtgtop8.com/event?e=23827&d=365668&f=ST,Esper_DOOM,2,"Alela, Artful Provocateur",mythic
Gregory_Ervin,https://www.mtgtop8.com/event?e=23721&d=364651&f=ST,Sultai_Control,2,"Vraska, Golgari Queen",mythic
Keenan_Davidson,https://www.mtgtop8.com/event?e=24225&d=369069&f=ST,Fires_of_Invention,2,Justice Strike,uncommon
Christian_Pearse,https://www.mtgtop8.com/event?e=23704&d=364533&f=ST,Esper_DOOM,4,Godless Shrine,rare
Andrew_Cuneo,https://www.mtgtop8.com/event?e=23942&d=366774&f=ST,Izzet_Flash,4,Temple of Epiphany,rare
pokerswizard,https://www.mtgtop8.com/event?e=24131&d=368421&f=ST,Red_Deck_Wins,4,Scorch Spitter,common
Gotou_Hiroaki,https://www.mtgtop8.com/event?e=24084&d=368100&f=ST,Gruul_Aggro,2,Thrashing Brontodon,uncommon
AliEnWaRe_,https://www.mtgtop8.com/event?e=24240&d=369203&f=ST,Red_Deck_Wins,4,Scorch Spitter,common
Noble_Solana_Walkinshaw,https://www.mtgtop8.com/event?e=24112&d=368266&f=ST,Jund_Sacrifice,4,Fabled Passage,rare
Vincent_Reiter,https://www.mtgtop8.com/event?e=23982&d=367130&f=ST,Izzet_Control,4,Ionize,rare
Honda_Rintarou,https://www.mtgtop8.com/event?e=24122&d=368349&f=ST,Adventure,2,Fabled Passage,rare
Lin_Shun_Tan,https://www.mtgtop8.com/event?e=24144&d=368503&f=ST,Rakdos_Aggro,2,Cavalier of Night,mythic
Mesklatebrother,https://www.mtgtop8.com/event?e=24137&d=368459&f=ST,Selesnya_Aggro,4,Pelt Collector,rare
Patrick_K,https://www.mtgtop8.com/event?e=23716&d=364616&f=ST,Gruul_Aggro,2,Veil of Summer,uncommon
Noah_Strasler,https://www.mtgtop8.com/event?e=24225&d=369062&f=ST,Simic_Flash,4,Nightpack Ambusher,rare
MatheusPonciano,https://www.mtgtop8.com/event?e=24240&d=369207&f=ST,Rakdos_Aggro,2,Cavalier of Night,mythic
Anthony_P,https://www.mtgtop8.com/event?e=23716&d=364619&f=ST,Sultai_Sacrifice,3,Fabled Passage,rare
Tgp_kroge,https://www.mtgtop8.com/event?e=24042&d=367733&f=ST,Simic_Ramp_Flash,2,Negate,common
Ben_Rasmussen,https://www.mtgtop8.com/event?e=24037&d=367688&f=ST,Ug_Flash,1,Thrashing Brontodon,uncommon
Nathaniel_Richie,https://www.mtgtop8.com/event?e=23997&d=367302&f=ST,Gruul_Aggro,3,Skarrgan Hellkite,mythic
Stepehen_John_Acebuque,https://www.mtgtop8.com/event?e=24144&d=368501&f=ST,Rakdos_Aggro,4,Fervent Champion,rare
Klimczur,https://www.mtgtop8.com/event?e=24240&d=369210&f=ST,Fires_of_Invention,3,Justice Strike,uncommon
Travis_Bryant,https://www.mtgtop8.com/event?e=23997&d=367296&f=ST,Boros_Aggro,2,Legion Warboss,rare
Gabryel_Laporte,https://www.mtgtop8.com/event?e=23795&d=365361&f=ST,Temur_Reclamation,1,"Niv-Mizzet, Parun",rare
Daniel_Vega,https://www.mtgtop8.com/event?e=23942&d=366786&f=ST,Sultai_Ramp,4,Overgrown Tomb,rare
jumpingjack17,https://www.mtgtop8.com/event?e=23925&d=366571&f=ST,Izzet_Control,1,"Ral, Izzet Viceroy",mythic
Darren_Kopatz,https://www.mtgtop8.com/event?e=23838&d=365754&f=ST,Sultai_Control,3,Noxious Grasp,uncommon
ACG88,https://www.mtgtop8.com/event?e=24240&d=369204&f=ST,Sultai_Ramp,3,Shifting Ceratops,rare
Phill_Hellmuth,https://www.mtgtop8.com/event?e=24240&d=369206&f=ST,Simic_Flash,2,Negate,common
Kade_Cantergiani,https://www.mtgtop8.com/event?e=24055&d=367891&f=ST,Izzet_Control,4,Opt,common
Brandon_Krussow,https://www.mtgtop8.com/event?e=23943&d=366839&f=ST,White_Weenie,4,Unbreakable Formation,rare
Phillip_Stanley,https://www.mtgtop8.com/event?e=24059&d=367922&f=ST,Temur_Reclamation,4,Expansion-Explosion,
Thomas_Barker,https://www.mtgtop8.com/event?e=23955&d=366941&f=ST,Adventure,4,Temple of Malady,rare
Y_uran,https://www.mtgtop8.com/event?e=23796&d=365373&f=ST,Red_Aggro,4,Runaway Steam-Kin,rare
Zan_Syed,https://www.mtgtop8.com/event?e=24032&d=367627&f=ST,Simic_Ramp_Elemental,4,Risen Reef,uncommon
Dara_Abounorinejud,https://www.mtgtop8.com/event?e=24113&d=368275&f=ST,Gruul_Aggro,4,Stomping Ground,rare
Sir-Lucius,https://www.mtgtop8.com/event?e=24050&d=367820&f=ST,Red_Deck_Wins,4,Scorch Spitter,common
yerffej03,https://www.mtgtop8.com/event?e=24010&d=367401&f=ST,Simic_Ramp,3,Shifting Ceratops,rare
Chase_Breaden,https://www.mtgtop8.com/event?e=24112&d=368267&f=ST,Simic_Flash,3,Spectral Sailor,uncommon
Gabriel_Nassif,https://www.mtgtop8.com/event?e=23942&d=366792&f=ST,Izzet_Flash,4,Opt,common
Stanislav_Cifka,https://www.mtgtop8.com/event?e=23942&d=366829&f=ST,Golgari_Sacrifice,4,Temple of Malady,rare
Marc_Russell,https://www.mtgtop8.com/event?e=23838&d=365747&f=ST,Mardu_Knight,2,Chance for Glory,mythic
Antonino_De_Rosa,https://www.mtgtop8.com/event?e=23942&d=366776&f=ST,Izzet_Flash,4,Steam Vents,rare
Mh_voltage,https://www.mtgtop8.com/event?e=23874&d=366097&f=ST,Mono_Black,2,Orzhov Enforcer,uncommon
Alexander_Hayne,https://www.mtgtop8.com/event?e=23942&d=366768&f=ST,Esper_Control,1,Devout Decree,uncommon
Matt_Hoey,https://www.mtgtop8.com/event?e=24037&d=367683&f=ST,Ug_Flash,3,Negate,common
Charles_Wickham,https://www.mtgtop8.com/event?e=23724&d=364684&f=ST,Sultaï_Sacrifice,2,Castle Locthwain,rare
Christian_Faber,https://www.mtgtop8.com/event?e=24214&d=368960&f=ST,Mono_Black_Aggro,3,Noxious Grasp,uncommon
Josh_Horst,https://www.mtgtop8.com/event?e=24177&d=368756&f=ST,Adventure,4,Lovestruck Beast,rare
Valentin_Roman,https://www.mtgtop8.com/event?e=23849&d=365852&f=ST,Abzan_Cat_Food,3,Knight of Autumn,rare
Wynand_Van_Zyl,https://www.mtgtop8.com/event?e=23773&d=365167&f=ST,4_Color_Doom_,2,Fabled Passage,rare
Rocky_Dunkin,https://www.mtgtop8.com/event?e=23943&d=366842&f=ST,Monored_Aggro,3,Fry,uncommon
zer1997,https://www.mtgtop8.com/event?e=23772&d=365157&f=ST,UW_Control,4,Chemister's Insight,uncommon
Charles_Pichon,https://www.mtgtop8.com/event?e=23803&d=365411&f=ST,Izzet_Pheonix,3,Discovery-Dispersal,
LucasG1ggs,https://www.mtgtop8.com/event?e=23812&d=365509&f=ST,Red_Deck_Wins,3,Fry,uncommon
Vasiliev_Vitaliy,https://www.mtgtop8.com/event?e=23741&d=364836&f=ST,Esper_Danse,4,Thought Erasure,uncommon
Kirk_Kismet,https://www.mtgtop8.com/event?e=23993&d=367254&f=ST,Golgari_Aggro,2,Midnight Reaper,rare
Yokokawa_Yuuta,https://www.mtgtop8.com/event?e=23907&d=366416&f=ST,UW_Control,3,Apostle of Purifying Light,uncommon
im2g00t4ubarn,https://www.mtgtop8.com/event?e=24240&d=369200&f=ST,Jund_Sacrifice,4,Fabled Passage,rare
Caio_Amaral,https://www.mtgtop8.com/event?e=23974&d=367067&f=ST,Mono_Red_Aggro,3,"Chandra, Acolyte of Flame",rare
Alexander_Lim,https://www.mtgtop8.com/event?e=24112&d=368270&f=ST,Jund_Sacrifice,3,Lovestruck Beast,rare
bnjy99,https://www.mtgtop8.com/event?e=23793&d=365328&f=ST,Jund_Aggro,1,Midnight Reaper,rare
felider,https://www.mtgtop8.com/event?e=23856&d=365904&f=ST,Gruul_Aggro,3,Skarrgan Hellkite,mythic
Eric_Landon,https://www.mtgtop8.com/event?e=24113&d=368279&f=ST,Simic_Ramp_Elemental,1,Negate,common
Popov_Stanislav,https://www.mtgtop8.com/event?e=23800&d=365398&f=ST,Bant_Control,1,Agent of Treachery,rare
Hibino_Yasutaka,https://www.mtgtop8.com/event?e=23749&d=364939&f=ST,Temur_Reclamation,4,Opt,common
Shahar_Shenhar,https://www.mtgtop8.com/event?e=23942&d=366826&f=ST,Izzet_Flash,4,Opt,common
Oono_Isao,https://www.mtgtop8.com/event?e=23907&d=366412&f=ST,Temur_Reclamation,4,Steam Vents,rare
Will,https://www.mtgtop8.com/event?e=24042&d=367730&f=ST,Golgari_Adventure,2,Noxious Grasp,uncommon
D3m0nger,https://www.mtgtop8.com/event?e=24107&d=368232&f=ST,Flash,4,Opt,common
D3m0nger,https://www.mtgtop8.com/event?e=23874&d=366103&f=ST,Ur_Flash,4,Opt,common
Aaron_James_Alicante,https://www.mtgtop8.com/event?e=24144&d=368504&f=ST,Rakdos_Aggro,2,Cavalier of Night,mythic
Evan_Moore,https://www.mtgtop8.com/event?e=24177&d=368761&f=ST,Simic_Flash,1,Negate,common
Nathan_Zamora,https://www.mtgtop8.com/event?e=24108&d=368242&f=ST,Adventure,4,Escape to the Wilds,rare
Nobuta_Kazuhito,https://www.mtgtop8.com/event?e=23980&d=367109&f=ST,Temur_Aggro,2,"Chandra, Awakened Inferno",mythic
_Valen_,https://www.mtgtop8.com/event?e=24050&d=367822&f=ST,Temur_Reclamation,4,Steam Vents,rare
truthordare,https://www.mtgtop8.com/event?e=23812&d=365508&f=ST,UW_Control,2,Apostle of Purifying Light,uncommon
Stephen_Dykman,https://www.mtgtop8.com/event?e=24037&d=367685&f=ST,Ug_Ramp,4,Risen Reef,uncommon
Zach_Keathley,https://www.mtgtop8.com/event?e=23721&d=364655&f=ST,G-w_Adventure,4,Venerated Loxodon,rare
floatius,https://www.mtgtop8.com/event?e=23793&d=365340&f=ST,Red_Deck_Wins,4,Runaway Steam-Kin,rare
Paul_Kuhnert,https://www.mtgtop8.com/event?e=23849&d=365848&f=ST,Izzet_Flash,4,Steam Vents,rare
Malkafa,https://www.mtgtop8.com/event?e=24050&d=367818&f=ST,Simic_Flash,2,Negate,common
Dylan_Donegan,https://www.mtgtop8.com/event?e=24032&d=367633&f=ST,Simic_Ramp_Elemental,4,Risen Reef,uncommon
Theshaman,https://www.mtgtop8.com/event?e=24042&d=367732&f=ST,Simic_Flash,2,Opt,common
Francis_Obien,https://www.mtgtop8.com/event?e=23787&d=365291&f=ST,Mono_G_Aggro,4,Shifting Ceratops,rare
DRS,https://www.mtgtop8.com/event?e=23763&d=365040&f=ST,Mono_Black_Aggro,4,Gutterbones,rare
Piper_Powell,https://www.mtgtop8.com/event?e=24112&d=368273&f=ST,Simic_Flash,1,Negate,common
Mulldrifter,https://www.mtgtop8.com/event?e=24240&d=369202&f=ST,Fires_of_Invention,4,Steam Vents,rare
Yokoyama_Shouhei,https://www.mtgtop8.com/event?e=24084&d=368093&f=ST,Simic_Ramp_Elemental,4,Leafkin Druid,common
Harlan_Firer,https://www.mtgtop8.com/event?e=24032&d=367632&f=ST,Simic_Ramp_Elemental,4,Risen Reef,uncommon
Patrick_Stowe,https://www.mtgtop8.com/event?e=23993&d=367255&f=ST,Orzhov_Control,4,Basilica Bell-Haunt,uncommon
GYBA,https://www.mtgtop8.com/event?e=24240&d=369209&f=ST,Rakdos_Aggro,3,Cavalier of Night,mythic
William_Bates,https://www.mtgtop8.com/event?e=24177&d=368757&f=ST,Fires_of_Invention,4,Deafening Clarion,rare
Karatsu_Yoshifumi,https://www.mtgtop8.com/event?e=24122&d=368353&f=ST,Simic_Flash,1,Negate,common
Joseph_Stargel,https://www.mtgtop8.com/event?e=24225&d=369063&f=ST,Jund_Sacrifice,2,Lovestruck Beast,rare
__forge__,https://www.mtgtop8.com/event?e=24010&d=367399&f=ST,Mono_Black_Aggro,3,Noxious Grasp,uncommon
__forge__,https://www.mtgtop8.com/event?e=24131&d=368426&f=ST,Rakdos_Aggro,3,Noxious Grasp,uncommon
Parker_Connors,https://www.mtgtop8.com/event?e=23753&d=364982&f=ST,Sultai_Oven,2,Castle Locthwain,rare
Ishikawa_Koji,https://www.mtgtop8.com/event?e=23749&d=364935&f=ST,Sultai_Control,4,Noxious Grasp,uncommon
Anthony_Lee,https://www.mtgtop8.com/event?e=23953&d=366926&f=ST,Simic_Ramp,4,Risen Reef,uncommon
Felix_Sloo,https://www.mtgtop8.com/event?e=24108&d=368243&f=ST,Golgari_Midrange,2,Shifting Ceratops,rare
Okuda_Masateru,https://www.mtgtop8.com/event?e=23790&d=365311&f=ST,Temur_Reclamation,4,Steam Vents,rare
Jean-francois_Regimbald,https://www.mtgtop8.com/event?e=23795&d=365354&f=ST,Esper_Dance,2,Mortify,uncommon
Théo_Moutier,https://www.mtgtop8.com/event?e=23942&d=366832&f=ST,Golgari_Sacrifice,4,Temple of Malady,rare
Bavan_Schimper,https://www.mtgtop8.com/event?e=24214&d=368962&f=ST,Grixis_Fires,1,Cavalier of Gales,mythic
William_Broer,https://www.mtgtop8.com/event?e=24055&d=367888&f=ST,Fires_of_Invention,4,Steam Vents,rare
Tony_Houston_Norton,https://www.mtgtop8.com/event?e=23993&d=367253&f=ST,Izzet_Control,4,Opt,common
Quinn_Kotecki,https://www.mtgtop8.com/event?e=23922&d=366542&f=ST,Mono_Red,4,Light Up the Stage,uncommon
Nishimoto_Sousuke,https://www.mtgtop8.com/event?e=24122&d=368352&f=ST,Simic_Flash,3,Aether Gust,uncommon
Thunderr22,https://www.mtgtop8.com/event?e=23856&d=365901&f=ST,Izzet_Control,4,Steam Vents,rare
Miguel_Guerrero_Leon,https://www.mtgtop8.com/event?e=23942&d=366813&f=ST,Temur_Reclamation,4,Steam Vents,rare
Royon_Pierre,https://www.mtgtop8.com/event?e=23924&d=366563&f=ST,Gruul_Aggro,2,Shifting Ceratops,rare
Makino_Tatsuya,https://www.mtgtop8.com/event?e=24084&d=368098&f=ST,Adventure,2,Embereth Shieldbreaker,uncommon
Mtg_arena_meta,https://www.mtgtop8.com/event?e=24107&d=368235&f=ST,Simic_Flash,4,Nightpack Ambusher,rare
RayFuturePro,https://www.mtgtop8.com/event?e=23856&d=365900&f=ST,UW_Control,2,Apostle of Purifying Light,uncommon
WRSpenny89,https://www.mtgtop8.com/event?e=23812&d=365507&f=ST,Esper_Control,4,Godless Shrine,rare
Eric_Froehlich,https://www.mtgtop8.com/event?e=23942&d=366789&f=ST,UW_Control,4,Absorb,rare
NEObots,https://www.mtgtop8.com/event?e=23763&d=365039&f=ST,Mardu_Knight,1,Midnight Reaper,rare
Matthias_Poßegger,https://www.mtgtop8.com/event?e=23982&d=367132&f=ST,Gruul_Aggro,3,Skarrgan Hellkite,mythic
Kai_Behrens,https://www.mtgtop8.com/event?e=23982&d=367128&f=ST,Red_Deck_Wins,1,"Chandra, Acolyte of Flame",rare
Roman_Fusco,https://www.mtgtop8.com/event?e=23810&d=365479&f=ST,U-w,4,Apostle of Purifying Light,uncommon
hemiola,https://www.mtgtop8.com/event?e=24200&d=368895&f=ST,Fires_of_Invention,2,Justice Strike,uncommon
Dylan_Hand,https://www.mtgtop8.com/event?e=24225&d=369068&f=ST,Jund_Sacrifice,3,Lovestruck Beast,rare
Zach_Allen,https://www.mtgtop8.com/event?e=24032&d=367637&f=ST,Simic_Ramp_Elemental,4,Risen Reef,uncommon
Robert_Wild,https://www.mtgtop8.com/event?e=23773&d=365166&f=ST,Boros_Feather,1,Flame Sweep,uncommon
Bradford_Grant,https://www.mtgtop8.com/event?e=24113&d=368276&f=ST,Simic_Flash,2,Negate,common
