,num,name
9025,4,Watery Grave
9026,4,Hydroid Krasis
9027,4,Temple of Mystery
9028,4,"Nissa, Who Shakes the World"
9029,4,"Paradise Druid, "
9030,6,Forest
9031,1,Island
9032,3,Swamp
9033,4,Breeding Pool
9034,2,Mystical Dispute
9035,4,Gilded Goose
9036,4,Once Upon a Time
9037,4,Wicked Wolf
9038,3,"Oko, Thief of Crowns"
9039,3,Fabled Passage
9040,1,"Vraska, Golgari Queen"
9041,2,Disdainful Stroke
9042,2,Legion's End
9043,3,Noxious Grasp
9044,3,Veil of Summer
9045,2,Voracious Hydra
9046,4,Overgrown Tomb
9047,3,Watery Grave
9048,2,Thrashing Brontodon
9049,4,Hydroid Krasis
9050,1,The Elderspell
9051,1,"Liliana, Dreadhorde General"
9052,1,Massacre Girl
9053,4,"Nissa, Who Shakes the World"
9054,4,Paradise Druid
9055,2,Casualties of War
9056,2,"Tamiyo, Collector of Tales, "
9057,3,Forest
9058,1,Island
9059,1,Swamp
9060,4,Breeding Pool
9061,2,Murderous Rider
9062,4,Gilded Goose
9063,3,Once Upon a Time
9064,2,Questing Beast
9065,4,Wicked Wolf
9066,4,"Oko, Thief of Crowns"
9067,4,Fabled Passage
9068,1,"Garruk, Cursed Huntsman"
9069,1,Unmoored Ego
9070,2,"Vraska, Golgari Queen"
9071,1,Find-Finality
9072,2,Temple of Malady
9073,2,Disdainful Stroke
9074,1,Legion's End
9075,3,Noxious Grasp
9076,2,Shifting Ceratops
9077,2,Veil of Summer
9078,4,Overgrown Tomb
9079,4,Watery Grave
9080,1,Mass Manipulation
9081,3,Hydroid Krasis
9082,2,Temple of Mystery
9083,2,Massacre Girl
9084,4,"Nissa, Who Shakes the World"
9085,4,Paradise Druid
9086,2,"Casualties of War, "
9087,7,Forest
9088,1,Island
9089,2,Swamp
9090,4,Breeding Pool
9091,4,Gilded Goose
9092,3,Once Upon a Time
9093,4,Wicked Wolf
9094,4,"Oko, Thief of Crowns"
9095,1,Castle Locthwain
9096,2,Fabled Passage
9097,1,Assassin's Trophy
9098,2,"Vraska, Golgari Queen"
9099,2,Disdainful Stroke
9100,4,Noxious Grasp
9101,3,Veil of Summer
9102,1,Negate
9103,4,Overgrown Tomb
9104,4,Watery Grave
9105,2,Thrashing Brontodon
9106,4,Hydroid Krasis
9107,2,Duress
9108,2,"Liliana, Dreadhorde General"
9109,2,Massacre Girl
9110,4,"Nissa, Who Shakes the World"
9111,4,Paradise Druid
9112,2,"Casualties of War, "
9113,2,Forest
9114,1,Island
9115,2,Swamp
9116,4,Breeding Pool
9117,2,Brazen Borrower
9118,2,Blacklance Paragon
9119,2,Murderous Rider
9120,1,Castle Vantress
9121,2,Fabled Passage
9122,2,Chemister's Insight
9123,3,Ritual of Soot
9124,2,Assassin's Trophy
9125,3,Temple of Malady
9126,1,Disdainful Stroke
9127,1,Dismal Backwater
9128,1,Agent of Treachery
9129,2,Nightpack Ambusher
9130,3,Shifting Ceratops
9131,3,Negate
9132,4,Overgrown Tomb
9133,4,Watery Grave
9134,1,Thrashing Brontodon
9135,2,Cry of the Carnarium
9136,4,Growth Spiral
9137,3,Frilled Mystic
9138,4,Hydroid Krasis
9139,3,Temple of Mystery
9140,2,Duress
9141,1,Massacre Girl
9142,2,Ob Nixilis's Cruelty
9143,4,"Nissa, Who Shakes the World"
9144,3,"Casualties of War, "
9145,7,Forest
9146,1,Island
9147,2,Swamp
9148,4,Breeding Pool
9149,4,Gilded Goose
9150,4,Once Upon a Time
9151,4,Wicked Wolf
9152,4,"Oko, Thief of Crowns"
9153,1,Fabled Passage
9154,2,"Vraska, Golgari Queen"
9155,2,Disdainful Stroke
9156,1,Aether Gust
9157,4,Noxious Grasp
9158,4,Veil of Summer
9159,2,Negate
9160,4,Overgrown Tomb
9161,1,Temple Garden
9162,4,Watery Grave
9163,1,Thrashing Brontodon
9164,2,Ethereal Absolution
9165,4,Hydroid Krasis
9166,2,Duress
9167,1,Massacre Girl
9168,4,"Nissa, Who Shakes the World"
9169,4,Paradise Druid
9170,2,"Casualties of War, "
9171,6,Forest
9172,2,Island
9173,2,Swamp
9174,4,Breeding Pool
9175,4,Gilded Goose
9176,4,Once Upon a Time
9177,2,Questing Beast
9178,4,Wicked Wolf
9179,4,"Oko, Thief of Crowns"
9180,2,Fabled Passage
9181,1,"Garruk, Cursed Huntsman"
9182,1,Assassin's Trophy
9183,2,"Vraska, Golgari Queen"
9184,2,Legion's End
9185,3,Noxious Grasp
9186,3,Veil of Summer
9187,2,Negate
9188,4,Overgrown Tomb
9189,4,Watery Grave
9190,2,Thrashing Brontodon
9191,4,Hydroid Krasis
9192,1,"Liliana, Dreadhorde General"
9193,2,Massacre Girl
9194,4,"Nissa, Who Shakes the World"
9195,4,Paradise Druid
9196,2,"Tamiyo, Collector of Tales, "
9197,6,Forest
9198,1,Island
9199,2,Swamp
9200,4,Breeding Pool
9201,1,Murderous Rider
9202,4,Gilded Goose
9203,4,Once Upon a Time
9204,4,Wicked Wolf
9205,4,"Oko, Thief of Crowns"
9206,3,Fabled Passage
9207,1,Ritual of Soot
9208,2,"Vraska, Golgari Queen"
9209,1,Temple of Malady
9210,2,Aether Gust
9211,4,Noxious Grasp
9212,2,Veil of Summer
9213,2,Negate
9214,4,Overgrown Tomb
9215,4,Watery Grave
9216,2,Thrashing Brontodon
9217,4,Hydroid Krasis
9218,2,Duress
9219,1,"Liliana, Dreadhorde General"
9220,1,Massacre Girl
9221,3,"Nissa, Who Shakes the World"
9222,4,Paradise Druid
9223,2,Casualties of War
9224,1,"Tamiyo, Collector of Tales, "
9225,7,Forest
9226,3,Island
9227,4,Breeding Pool
9228,4,"Emry, Lurker of the Loch "
9229,4,Vantress Gargoyle
9230,3,Cauldron Familiar
9231,2,Feasting Troll King
9232,4,Gilded Goose
9233,3,The Great Henge
9234,1,Questing Beast
9235,4,Trail of Crumbs
9236,3,Wicked Wolf
9237,4,Witch's Oven
9238,2,Castle Garenbrig
9239,4,Lovestruck Beast
9240,1,"Vraska, Golgari Queen"
9241,4,Rotting Regisaur
9242,3,Shifting Ceratops
9243,4,Overgrown Tomb
9244,4,Watery Grave
9245,3,Thrashing Brontodon
9246,4,"Duress, "
9247,2,Forest
9248,2,Island
9249,1,Swamp
9250,4,Breeding Pool
9251,4,Brazen Borrower
9252,4,Mystical Dispute
9253,3,Blacklance Paragon
9254,4,Once Upon a Time
9255,1,Lochmere Serpent
9256,1,Castle Vantress
9257,3,Fabled Passage
9258,2,Sinister Sabotage
9259,3,Aether Gust
9260,4,Brineborn Cutthroat
9261,2,Legion's End
9262,3,Noxious Grasp
9263,4,Nightpack Ambusher
9264,3,Veil of Summer
9265,4,Overgrown Tomb
9266,4,Watery Grave
9267,4,Quench
9268,4,Frilled Mystic
9269,3,Temple of Mystery
9270,2,Massacre Girl
9271,2,Tyrant's Scorn
9272,2,"Disfigure, "
9273,7,Forest
9274,1,Island
9275,2,Swamp
9276,4,Breeding Pool
9277,4,Gilded Goose
9278,4,Once Upon a Time
9279,4,Wicked Wolf
9280,4,"Oko, Thief of Crowns"
9281,1,Castle Vantress
9282,1,Fabled Passage
9283,1,"Vraska, Golgari Queen"
9284,2,Disdainful Stroke
9285,4,Noxious Grasp
9286,4,Veil of Summer
9287,2,Negate
9288,4,Overgrown Tomb
9289,4,Watery Grave
9290,2,Thrashing Brontodon
9291,4,Hydroid Krasis
9292,2,Duress
9293,1,"Liliana, Dreadhorde General"
9294,2,Massacre Girl
9295,4,"Nissa, Who Shakes the World"
9296,4,Paradise Druid
9297,3,"Casualties of War, "
9298,7,Forest
9299,1,Island
9300,1,Swamp
9301,4,Breeding Pool
9302,4,Cauldron Familiar
9303,3,Murderous Rider
9304,4,Gilded Goose
9305,4,Trail of Crumbs
9306,4,Wicked Wolf
9307,4,Witch's Oven
9308,1,Castle Locthwain
9309,2,Fabled Passage
9310,2,"Vraska, Golgari Queen"
9311,4,Noxious Grasp
9312,4,Overgrown Tomb
9313,4,Watery Grave
9314,2,Thrashing Brontodon
9315,4,Hydroid Krasis
9316,4,Duress
9317,3,Massacre Girl
9318,3,"Nissa, Who Shakes the World"
9319,4,Paradise Druid
9320,2,"Casualties of War, "
9321,7,Forest
9322,1,Island
9323,2,Swamp
9324,4,Breeding Pool
9325,4,Gilded Goose
9326,4,Once Upon a Time
9327,4,Wicked Wolf
9328,4,"Oko, Thief of Crowns"
9329,2,Fabled Passage
9330,2,Disdainful Stroke
9331,1,Aether Gust
9332,4,Noxious Grasp
9333,4,Veil of Summer
9334,2,"Vivien, Arkbow Ranger"
9335,2,Negate
9336,4,Overgrown Tomb
9337,4,Watery Grave
9338,1,Thrashing Brontodon
9339,4,Hydroid Krasis
9340,2,Duress
9341,2,Massacre Girl
9342,4,"Nissa, Who Shakes the World"
9343,4,Paradise Druid
9344,3,"Casualties of War, "
9345,6,Forest
9346,1,Island
9347,1,Swamp
9348,4,Breeding Pool
9349,2,Murderous Rider
9350,4,Gilded Goose
9351,4,Once Upon a Time
9352,2,Questing Beast
9353,4,Wicked Wolf
9354,4,"Oko, Thief of Crowns"
9355,2,Fabled Passage
9356,1,Assassin's Trophy
9357,2,"Vraska, Golgari Queen"
9358,2,Temple of Malady
9359,2,Disdainful Stroke
9360,2,Legion's End
9361,4,Noxious Grasp
9362,2,Veil of Summer
9363,4,Overgrown Tomb
9364,4,Watery Grave
9365,1,Thrashing Brontodon
9366,4,Hydroid Krasis
9367,3,Duress
9368,4,"Nissa, Who Shakes the World"
9369,4,Paradise Druid
9370,2,"Tamiyo, Collector of Tales, "
9371,5,Forest
9372,2,Island
9373,2,Swamp
9374,4,Breeding Pool
9375,2,Murderous Rider
9376,4,Gilded Goose
9377,2,Assassin's Trophy
9378,2,Find-Finality
9379,1,Temple of Malady
9380,2,Aether Gust
9381,2,Brineborn Cutthroat
9382,2,Noxious Grasp
9383,4,Nightpack Ambusher
9384,2,Shifting Ceratops
9385,3,Veil of Summer
9386,2,Negate
9387,4,Overgrown Tomb
9388,4,Watery Grave
9389,2,Thrashing Brontodon
9390,2,Quench
9391,4,Growth Spiral
9392,4,Frilled Mystic
9393,4,Hydroid Krasis
9394,3,Temple of Mystery
9395,4,Duress
9396,3,"Nissa, Who Shakes the World, "
9397,5,Forest
9398,1,Island
9399,1,Swamp
9400,4,Breeding Pool
9401,4,Gilded Goose
9402,3,Once Upon a Time
9403,3,Questing Beast
9404,4,Wicked Wolf
9405,4,"Oko, Thief of Crowns"
9406,1,Castle Locthwain
9407,4,Fabled Passage
9408,1,"Garruk, Cursed Huntsman"
9409,3,Assassin's Trophy
9410,2,"Vraska, Golgari Queen"
9411,2,Disdainful Stroke
9412,2,Aether Gust
9413,1,Legion's End
9414,3,Noxious Grasp
9415,2,Veil of Summer
9416,4,Overgrown Tomb
9417,4,Watery Grave
9418,4,Hydroid Krasis
9419,2,Massacre Girl
9420,4,"Nissa, Who Shakes the World"
9421,4,Paradise Druid
9422,2,Casualties of War
9423,1,"Tamiyo, Collector of Tales, "
9424,5,Forest
9425,1,Island
9426,3,Swamp
9427,4,Breeding Pool
9428,4,Cauldron Familiar
9429,3,Murderous Rider
9430,4,Gilded Goose
9431,4,Once Upon a Time
9432,4,Trail of Crumbs
9433,2,Wicked Wolf
9434,4,"Oko, Thief of Crowns"
9435,4,Witch's Oven
9436,2,Castle Locthwain
9437,1,Fabled Passage
9438,2,Lovestruck Beast
9439,3,"Vraska, Golgari Queen"
9440,2,Aether Gust
9441,2,Noxious Grasp
9442,4,Rotting Regisaur
9443,2,Veil of Summer
9444,1,Negate
9445,4,Overgrown Tomb
9446,4,Watery Grave
9447,1,Thrashing Brontodon
9448,2,Duress
9449,3,"Massacre Girl, "
9450,6,Forest
9451,1,Island
9452,2,Swamp
9453,4,Breeding Pool
9454,4,Cauldron Familiar
9455,3,Murderous Rider
9456,4,Gilded Goose
9457,3,Once Upon a Time
9458,2,Questing Beast
9459,4,Trail of Crumbs
9460,2,Wicked Wolf
9461,4,"Oko, Thief of Crowns"
9462,4,Witch's Oven
9463,2,Castle Locthwain
9464,1,Fabled Passage
9465,1,Lovestruck Beast
9466,2,"Vraska, Golgari Queen"
9467,2,Aether Gust
9468,2,Noxious Grasp
9469,3,Rotting Regisaur
9470,3,Veil of Summer
9471,1,Negate
9472,4,Overgrown Tomb
9473,4,Watery Grave
9474,1,Thrashing Brontodon
9475,2,Duress
9476,1,"Liliana, Dreadhorde General"
9477,3,"Massacre Girl, "
9478,8,Forest
9479,2,Island
9480,4,Breeding Pool
9481,3,Brazen Borrower
9482,2,"Gadwick, the Wizened"
9483,2,Epic Downfall
9484,3,Castle Vantress
9485,4,Lovestruck Beast
9486,4,Circuitous Route
9487,2,Dimir Guildgate
9488,3,Disdainful Stroke
9489,2,Aether Gust
9490,1,Legion's End
9491,4,Overgrown Tomb
9492,4,Watery Grave
9493,2,Incubation Druid
9494,4,Growth Spiral
9495,4,Hydroid Krasis
9496,1,Finale of Eternity
9497,2,Massacre Girl
9498,4,"Nissa, Who Shakes the World"
9499,4,Paradise Druid
9500,1,Planewide Celebration
9501,4,Casualties of War
9502,1,"Tamiyo, Collector of Tales, "
9503,8,Forest
9504,2,Island
9505,4,Breeding Pool
9506,3,Brazen Borrower
9507,2,"Gadwick, the Wizened"
9508,2,Epic Downfall
9509,3,Castle Vantress
9510,4,Lovestruck Beast
9511,4,Circuitous Route
9512,2,Dimir Guildgate
9513,3,Disdainful Stroke
9514,2,Aether Gust
9515,1,Legion's End
9516,4,Overgrown Tomb
9517,4,Watery Grave
9518,2,Incubation Druid
9519,4,Growth Spiral
9520,4,Hydroid Krasis
9521,1,Finale of Eternity
9522,2,Massacre Girl
9523,4,"Nissa, Who Shakes the World"
9524,4,Paradise Druid
9525,1,Planewide Celebration
9526,4,Casualties of War
9527,1,"Tamiyo, Collector of Tales, "
9528,6,Forest
9529,3,Swamp
9530,4,Breeding Pool
9531,4,Cauldron Familiar
9532,3,Murderous Rider
9533,4,Gilded Goose
9534,3,Once Upon a Time
9535,4,Trail of Crumbs
9536,2,Wicked Wolf
9537,4,"Oko, Thief of Crowns"
9538,4,Witch's Oven
9539,2,Castle Locthwain
9540,2,Lovestruck Beast
9541,2,"Vraska, Golgari Queen"
9542,1,Temple of Malady
9543,2,Aether Gust
9544,2,Noxious Grasp
9545,2,Rotting Regisaur
9546,2,Veil of Summer
9547,2,Negate
9548,4,Overgrown Tomb
9549,4,Watery Grave
9550,2,Thrashing Brontodon
9551,2,Duress
9552,1,"Liliana, Dreadhorde General"
9553,3,Massacre Girl
9554,1,"Casualties of War, "
9555,3,Forest
9556,1,Island
9557,2,Swamp
9558,4,Breeding Pool
9559,4,Cauldron Familiar
9560,3,Murderous Rider
9561,4,Gilded Goose
9562,3,Once Upon a Time
9563,4,Trail of Crumbs
9564,1,Wicked Wolf
9565,4,"Oko, Thief of Crowns"
9566,4,Witch's Oven
9567,2,Castle Locthwain
9568,3,Fabled Passage
9569,2,Lovestruck Beast
9570,2,"Vraska, Golgari Queen"
9571,2,Aether Gust
9572,2,Noxious Grasp
9573,2,Rotting Regisaur
9574,2,Veil of Summer
9575,2,Negate
9576,4,Overgrown Tomb
9577,2,Temple Garden
9578,4,Watery Grave
9579,2,Thrashing Brontodon
9580,1,Ethereal Absolution
9581,2,Duress
9582,1,"Liliana, Dreadhorde General"
9583,3,"Massacre Girl, "
9584,6,Forest
9585,4,Swamp
9586,4,Breeding Pool
9587,4,Cauldron Familiar
9588,3,Murderous Rider
9589,4,Gilded Goose
9590,4,Once Upon a Time
9591,4,Trail of Crumbs
9592,2,Wicked Wolf
9593,4,"Oko, Thief of Crowns"
9594,4,Witch's Oven
9595,2,Castle Locthwain
9596,2,Lovestruck Beast
9597,3,"Vraska, Golgari Queen"
9598,2,Aether Gust
9599,2,Noxious Grasp
9600,2,Rotting Regisaur
9601,2,Veil of Summer
9602,2,Negate
9603,4,Overgrown Tomb
9604,4,Watery Grave
9605,2,Thrashing Brontodon
9606,2,Duress
9607,3,"Massacre Girl, "
9608,5,Forest
9609,1,Island
9610,2,Swamp
9611,4,Breeding Pool
9612,4,Cauldron Familiar
9613,3,Murderous Rider
9614,4,Gilded Goose
9615,2,Questing Beast
9616,4,Trail of Crumbs
9617,4,Wicked Wolf
9618,4,"Oko, Thief of Crowns"
9619,3,Deathless Knight
9620,4,Witch's Oven
9621,2,Castle Locthwain
9622,2,Fabled Passage
9623,1,Assassin's Trophy
9624,4,Thief of Sanity
9625,2,"Vraska, Golgari Queen"
9626,3,Leyline of the Void
9627,2,Noxious Grasp
9628,2,Shifting Ceratops
9629,4,Overgrown Tomb
9630,4,Watery Grave
9631,1,"Ugin, the Ineffable"
9632,2,Massacre Girl
9633,2,"Sorcerous Spyglass, "
9634,6,Forest
9635,4,Swamp
9636,4,Breeding Pool
9637,4,Cauldron Familiar
9638,3,Murderous Rider
9639,4,Gilded Goose
9640,4,Once Upon a Time
9641,4,Trail of Crumbs
9642,2,Wicked Wolf
9643,4,"Oko, Thief of Crowns"
9644,4,Witch's Oven
9645,2,Castle Locthwain
9646,2,"Vraska, Golgari Queen"
9647,2,Aether Gust
9648,3,Noxious Grasp
9649,3,Rotting Regisaur
9650,3,Veil of Summer
9651,1,Negate
9652,4,Overgrown Tomb
9653,4,Watery Grave
9654,3,Thrashing Brontodon
9655,2,Duress
9656,3,"Massacre Girl, "
9657,5,Forest
9658,1,Island
9659,2,Swamp
9660,4,Breeding Pool
9661,4,Cauldron Familiar
9662,3,Murderous Rider
9663,4,Gilded Goose
9664,3,Once Upon a Time
9665,4,Trail of Crumbs
9666,2,Wicked Wolf
9667,4,"Oko, Thief of Crowns"
9668,4,Witch's Oven
9669,2,Castle Locthwain
9670,3,Fabled Passage
9671,2,Lovestruck Beast
9672,2,"Vraska, Golgari Queen"
9673,1,Leyline of the Void
9674,2,Aether Gust
9675,2,Noxious Grasp
9676,3,Veil of Summer
9677,1,Negate
9678,4,Overgrown Tomb
9679,4,Watery Grave
9680,2,Thrashing Brontodon
9681,2,Duress
9682,2,"Liliana, Dreadhorde General"
9683,3,"Massacre Girl, "
9684,5,Forest
9685,1,Island
9686,2,Swamp
9687,4,Breeding Pool
9688,4,Cauldron Familiar
9689,3,Murderous Rider
9690,4,Gilded Goose
9691,2,Once Upon a Time
9692,1,Questing Beast
9693,4,Trail of Crumbs
9694,2,Wicked Wolf
9695,4,"Oko, Thief of Crowns"
9696,4,Witch's Oven
9697,2,Castle Locthwain
9698,3,Fabled Passage
9699,2,Lovestruck Beast
9700,3,"Vraska, Golgari Queen"
9701,2,Aether Gust
9702,2,Noxious Grasp
9703,1,Rotting Regisaur
9704,3,Veil of Summer
9705,1,Negate
9706,4,Overgrown Tomb
9707,4,Watery Grave
9708,2,Thrashing Brontodon
9709,2,Duress
9710,1,"Liliana, Dreadhorde General"
9711,3,"Massacre Girl, "
9712,4,Forest
9713,3,Island
9714,2,Mountain
9715,4,Breeding Pool
9716,4,Brazen Borrower
9717,4,Fae of Wishes
9718,1,Frogify
9719,2,Mystical Dispute
9720,4,Bonecrusher Giant
9721,4,Beanstalk Giant
9722,2,Once and Future
9723,4,Escape to the Wilds
9724,4,Lucky Clover
9725,1,Lava Coil
9726,4,Steam Vents
9727,4,Stomping Ground
9728,3,Temple of Epiphany
9729,1,Aether Gust
9730,1,"Chandra, Awakened Inferno"
9731,1,Flame Sweep
9732,1,Fry
9733,1,Negate
9734,4,Growth Spiral
9735,4,Hydroid Krasis
9736,1,Fling
9737,3,Temple of Mystery
9738,1,Planewide Celebration
9739,3,"Return to Nature, "
9740,6,Forest
9741,3,Island
9742,3,Mountain
9743,4,Breeding Pool
9744,1,Grafdigger's Cage
9745,4,Brazen Borrower
9746,4,Fae of Wishes
9747,4,Bonecrusher Giant
9748,4,Beanstalk Giant
9749,3,Edgewall Innkeeper
9750,1,The Great Henge
9751,1,Once and Future
9752,3,Escape to the Wilds
9753,4,Lucky Clover
9754,1,Castle Vantress
9755,2,Lovestruck Beast
9756,1,Lava Coil
9757,3,Expansion-Explosion
9758,2,Steam Vents
9759,3,Stomping Ground
9760,3,Cerulean Drake
9761,1,"Chandra, Awakened Inferno"
9762,1,Flame Sweep
9763,1,Pulse of Murasa
9764,3,Wilderness Reclamation
9765,3,Growth Spiral
9766,1,Fling
9767,2,Temple of Mystery
9768,1,Planewide Celebration
9769,1,Return to Nature
9770,1,"Sorcerous Spyglass, "
9771,6,Forest
9772,2,Island
9773,2,Mountain
9774,4,Breeding Pool
9775,4,Bonecrusher Giant
9776,4,Gilded Goose
9777,3,Once Upon a Time
9778,4,Questing Beast
9779,4,Wicked Wolf
9780,4,"Oko, Thief of Crowns"
9781,4,The Royal Scions
9782,2,Lava Coil
9783,4,Steam Vents
9784,4,Stomping Ground
9785,3,Temple of Epiphany
9786,2,Disdainful Stroke
9787,2,Aether Gust
9788,2,Flame Sweep
9789,2,Veil of Summer
9790,2,Negate
9791,2,Thrashing Brontodon
9792,2,Skarrgan Hellkite
9793,3,Sarkhan the Masterless
9794,3,Arboreal Grazer
9795,1,"Nissa, Who Shakes the World, "
9796,5,Forest
9797,2,Island
9798,2,Mountain
9799,4,Breeding Pool
9800,4,Bonecrusher Giant
9801,4,Gilded Goose
9802,4,Once Upon a Time
9803,4,Questing Beast
9804,4,Wicked Wolf
9805,4,"Oko, Thief of Crowns"
9806,3,The Royal Scions
9807,2,Lava Coil
9808,4,Steam Vents
9809,4,Stomping Ground
9810,1,Temple of Epiphany
9811,4,Disdainful Stroke
9812,2,Aether Gust
9813,2,Shifting Ceratops
9814,2,Veil of Summer
9815,2,Hydroid Krasis
9816,3,Temple of Mystery
9817,3,Sarkhan the Masterless
9818,4,Arboreal Grazer
9819,2,"Domri, Anarch of Bolas, "
9820,6,Forest
9821,1,Island
9822,4,Mountain
9823,4,Breeding Pool
9824,4,Bonecrusher Giant
9825,4,Gilded Goose
9826,4,Questing Beast
9827,4,The Royal Scions
9828,2,Fabled Passage
9829,1,Status-Statue
9830,4,Steam Vents
9831,4,Stomping Ground
9832,2,Disdainful Stroke
9833,2,"Chandra, Awakened Inferno"
9834,1,Flame Sweep
9835,1,Fry
9836,2,Shifting Ceratops
9837,3,Thrashing Brontodon
9838,4,Growth-Chamber Guardian
9839,4,Cindervines
9840,2,Gruul Spellbreaker
9841,1,Lazotep Plating
9842,3,Sarkhan the Masterless
9843,2,"Nissa, Who Shakes the World"
9844,4,Paradise Druid
9845,2,"Domri, Anarch of Bolas, "
9846,5,Forest
9847,1,Island
9848,3,Mountain
9849,4,Breeding Pool
9850,1,Mystical Dispute
9851,3,Bonecrusher Giant
9852,4,Gilded Goose
9853,2,Questing Beast
9854,4,Wicked Wolf
9855,4,"Oko, Thief of Crowns"
9856,3,The Royal Scions
9857,2,Fabled Passage
9858,3,Lovestruck Beast
9859,2,Kraul Harpooner
9860,4,Steam Vents
9861,4,Stomping Ground
9862,2,Disdainful Stroke
9863,3,Aether Gust
9864,2,Flame Sweep
9865,3,Veil of Summer
9866,2,Thrashing Brontodon
9867,2,Hydroid Krasis
9868,1,"Ugin, the Ineffable"
9869,3,Sarkhan the Masterless
9870,3,"Nissa, Who Shakes the World"
9871,4,Paradise Druid
9872,1,"Domri, Anarch of Bolas, "
9873,6,Forest
9874,2,Mountain
9875,4,Breeding Pool
9876,4,Gilded Goose
9877,3,Once Upon a Time
9878,1,Castle Vantress
9879,2,Lava Coil
9880,4,Steam Vents
9881,4,Stomping Ground
9882,2,Temple of Epiphany
9883,1,"Chandra, Awakened Inferno"
9884,3,Fry
9885,3,Cavalier of Thorns
9886,4,Leafkin Druid
9887,2,Shifting Ceratops
9888,1,Veil of Summer
9889,4,"Omnath, Locus of the Roil"
9890,4,Risen Reef
9891,4,Negate
9892,3,Thrashing Brontodon
9893,4,Hydroid Krasis
9894,3,Temple of Mystery
9895,3,"Nissa, Who Shakes the World"
9896,4,"Living Twister, "
9897,6,Forest
9898,2,Mountain
9899,4,Breeding Pool
9900,4,Gilded Goose
9901,3,Once Upon a Time
9902,1,Castle Vantress
9903,2,Lava Coil
9904,4,Steam Vents
9905,4,Stomping Ground
9906,2,Temple of Epiphany
9907,1,Flame Sweep
9908,2,Fry
9909,3,Cavalier of Thorns
9910,4,Leafkin Druid
9911,2,Shifting Ceratops
9912,2,Veil of Summer
9913,4,"Omnath, Locus of the Roil"
9914,4,Risen Reef
9915,4,Negate
9916,3,Thrashing Brontodon
9917,4,Hydroid Krasis
9918,3,Temple of Mystery
9919,3,"Nissa, Who Shakes the World"
9920,4,"Living Twister, "
9921,6,Forest
9922,2,Mountain
9923,4,Breeding Pool
9924,4,Gilded Goose
9925,3,Once Upon a Time
9926,1,Castle Vantress
9927,2,Lava Coil
9928,4,Steam Vents
9929,4,Stomping Ground
9930,2,Temple of Epiphany
9931,1,Flame Sweep
9932,2,Fry
9933,3,Cavalier of Thorns
9934,4,Leafkin Druid
9935,2,Shifting Ceratops
9936,2,Veil of Summer
9937,4,"Omnath, Locus of the Roil"
9938,4,Risen Reef
9939,4,Negate
9940,3,Thrashing Brontodon
9941,4,Hydroid Krasis
9942,3,Temple of Mystery
9943,3,"Nissa, Who Shakes the World"
9944,4,"Living Twister, "
9945,4,Forest
9946,2,Island
9947,1,Mountain
9948,3,Unsummon
9949,4,Breeding Pool
9950,4,Brazen Borrower
9951,2,Mystical Dispute
9952,4,Bonecrusher Giant
9953,2,Questing Beast
9954,1,Castle Vantress
9955,3,Fabled Passage
9956,3,Ionize
9957,4,Steam Vents
9958,4,Stomping Ground
9959,1,Temple of Epiphany
9960,1,Disdainful Stroke
9961,3,Aether Gust
9962,2,Tale's End
9963,2,"Chandra, Awakened Inferno"
9964,2,Flame Sweep
9965,4,Nightpack Ambusher
9966,2,Cindervines
9967,3,Frilled Mystic
9968,3,Hydroid Krasis
9969,1,Temple of Mystery
9970,1,Lazotep Plating
9971,3,"Nissa, Who Shakes the World"
9972,4,Paradise Druid
9973,2,"Sorcerous Spyglass, "
9974,4,Forest
9975,3,Island
9976,3,Mountain
9977,4,Breeding Pool
9978,4,Brazen Borrower
9979,2,Mystical Dispute
9980,4,Bonecrusher Giant
9981,3,Embercleave
9982,3,Questing Beast
9983,3,The Royal Scions
9984,1,Castle Garenbrig
9985,3,Fabled Passage
9986,2,Lovestruck Beast
9987,3,Lava Coil
9988,3,Steam Vents
9989,3,Stomping Ground
9990,2,Disdainful Stroke
9991,2,Aether Gust
9992,1,"Vivien, Arkbow Ranger"
9993,3,Thrashing Brontodon
9994,3,Mass Manipulation
9995,4,Growth Spiral
9996,4,Hydroid Krasis
9997,4,"Nissa, Who Shakes the World"
9998,4,"Paradise Druid, "
9999,3,Forest
10000,1,Island
10001,1,Mountain
10002,4,Breeding Pool
10003,1,Brazen Borrower
10004,4,Bonecrusher Giant
10005,3,Scorching Dragonfire
10006,2,Escape to the Wilds
10007,2,Castle Vantress
10008,2,Fabled Passage
10009,3,Lovestruck Beast
10010,3,Chemister's Insight
10011,4,Expansion-Explosion
10012,4,Steam Vents
10013,4,Stomping Ground
10014,4,Opt
10015,2,Temple of Epiphany
10016,4,Flame Sweep
10017,1,Fry
10018,4,Nightpack Ambusher
10019,4,Negate
10020,1,Biogenic Ooze
10021,4,Wilderness Reclamation
10022,3,Cindervines
10023,4,Growth Spiral
10024,3,"Temple of Mystery, "
10025,4,Shock
10026,1,Island
10027,2,Mountain
10028,4,Breeding Pool
10029,2,Brazen Borrower
10030,4,Mystical Dispute
10031,2,Castle Vantress
10032,3,Chemister's Insight
10033,1,Sinister Sabotage
10034,3,Lava Coil
10035,3,Expansion-Explosion
10036,4,Steam Vents
10037,4,Stomping Ground
10038,4,Opt
10039,4,Temple of Epiphany
10040,2,Disdainful Stroke
10041,4,Aether Gust
