deck_list,players
"<input name=""c"" type=""hidden"" value=""7 Mountain||7 Swamp||4 Blood Crypt||4 Cauldron Familiar||1 Murderous Rider||4 Claim the Firstborn||1 Redcap Melee||4 Witch's Oven||2 Castle Locthwain||4 Fabled Passage||1 Rankle, Master of Pranks||4 Midnight Reaper||1 Cavalier of Night||2 Embodiment of Agonies||2 Legion's End||2 Noxious Grasp||1 Chandra, Acolyte of Flame||4 Gutterbones||4 Priest of Forgotten Gods||1 Spawn of Mayhem||1 Judith, the Scourge Diva||2 Duress||1 God-Eternal Bontu||3 Angrath's Rampage||4 Dreadhorde Butcher||4 Mayhem Devil||""/>","<a class=""player"" href=""search?player=Praetor"">Praetor</a>"
"<input name=""c"" type=""hidden"" value=""8 Mountain||8 Swamp||4 Blood Crypt||4 Blacklance Paragon||4 Bonecrusher Giant||4 Embercleave||4 Redcap Melee||3 Rimrock Knight||4 Stormfist Crusader||1 Castle Locthwain||4 Tournament Grounds||2 Embereth Shieldbreaker||4 Oathsworn Knight||4 Fervent Champion||3 Midnight Reaper||4 Knight of the Ebon Legion||4 Noxious Grasp||1 Fry||1 Drill Bit||3 Gutterbones||1 Duress||""/>","<a class=""player"" href=""search?player=Aki+Vainio"">Aki Vainio</a>"
"<input name=""c"" type=""hidden"" value=""7 Mountain||9 Swamp||4 Blood Crypt||4 Blacklance Paragon||4 Epic Downfall||2 Murderous Rider||4 Embercleave||4 Stormfist Crusader||1 Castle Locthwain||3 Tournament Grounds||3 Oathsworn Knight||4 Fervent Champion||1 Cavalier of Night||4 Knight of the Ebon Legion||2 Legion's End||4 Rotting Regisaur||4 Drill Bit||4 Gutterbones||2 Immolation Shaman||2 Duress||3 Sorcerous Spyglass||""/>","<a class=""player"" href=""search?player=Patrick+Fernandes"">Patrick Fernandes</a>"
"<input name=""c"" type=""hidden"" value=""5 Mountain||8 Swamp||4 Blood Crypt||2 Bonecrusher Giant||4 Castle Locthwain||3 Fabled Passage||4 Vicious Rumors||3 Blightbeetle||4 Knight of the Ebon Legion||2 Flame Sweep||2 Fry||4 Drill Bit||2 Gutterbones||4 Spawn of Mayhem||4 Light Up the Stage||3 Skewer the Critics||1 Bedevil||1 Theater of Horrors||4 Carnival-Carnage||2 Duress||2 Davriel, Rogue Shadowmage||2 Angrath's Rampage||4 Dreadhorde Butcher||1 Sorcerous Spyglass||""/>","<a class=""player"" href=""search?player=Larkarr"">Larkarr</a>"
"<input name=""c"" type=""hidden"" value=""6 Mountain||9 Swamp||4 Blood Crypt||4 Cauldron Familiar||4 Claim the Firstborn||2 Scorching Dragonfire||4 Witch's Oven||2 Castle Locthwain||3 Fabled Passage||2 Embereth Shieldbreaker||3 Rankle, Master of Pranks||4 Midnight Reaper||3 Noxious Grasp||2 Drill Bit||4 Gutterbones||4 Priest of Forgotten Gods||2 Theater of Horrors||4 Duress||1 Lazotep Reaver||4 Angrath's Rampage||4 Mayhem Devil||""/>","<a class=""player"" href=""search?player=Dmitriy+Butakov"">Dmitriy Butakov</a>"
"<input name=""c"" type=""hidden"" value=""3 Act of Treason||7 Mountain||6 Swamp||4 Blood Crypt||4 Cauldron Familiar||2 Murderous Rider||1 Witch's Vengeance||3 Bonecrusher Giant||4 Claim the Firstborn||1 Redcap Melee||4 Stormfist Crusader||4 Witch's Oven||1 Castle Embereth||1 Castle Locthwain||4 Fabled Passage||2 Embereth Shieldbreaker||4 Rankle, Master of Pranks||1 Legion's End||1 Noxious Grasp||4 Chandra, Acolyte of Flame||4 Priest of Forgotten Gods||3 Duress||1 Davriel, Rogue Shadowmage||1 Massacre Girl||1 Angrath's Rampage||4 Mayhem Devil||""/>","<a class=""player"" href=""search?player=Janne+%C5kerstr%F6m"">Janne Åkerström</a>"
"<input name=""c"" type=""hidden"" value=""5 Mountain||8 Swamp||4 Blood Crypt||4 Cauldron Familiar||4 Claim the Firstborn||4 Stormfist Crusader||4 Witch's Oven||3 Castle Locthwain||4 Fabled Passage||2 Embereth Shieldbreaker||2 Rankle, Master of Pranks||4 Midnight Reaper||3 Lava Coil||3 Noxious Grasp||2 Drill Bit||4 Gutterbones||3 Priest of Forgotten Gods||1 Judith, the Scourge Diva||2 Theater of Horrors||3 Duress||2 Angrath's Rampage||4 Mayhem Devil||""/>","<a class=""player"" href=""search?player=Markus+Immonen"">Markus Immonen</a>"
"<input name=""c"" type=""hidden"" value=""7 Mountain||8 Swamp||4 Blood Crypt||4 Cauldron Familiar||4 Claim the Firstborn||4 Stormfist Crusader||4 Witch's Oven||1 Castle Locthwain||4 Fabled Passage||2 Embereth Shieldbreaker||4 Rankle, Master of Pranks||4 Lava Coil||4 Rotting Regisaur||2 Drill Bit||4 Gutterbones||4 Priest of Forgotten Gods||4 Rix Maadi Reveler||3 Duress||4 Mayhem Devil||""/>","<a class=""player"" href=""search?player=Teruya+Kakumae"">Teruya Kakumae</a>"
"<input name=""c"" type=""hidden"" value=""4 Shock||18 Mountain||4 Bonecrusher Giant||2 Claim the Firstborn||1 Redcap Melee||4 Rimrock Knight||2 Slaying Fire||4 Castle Embereth||3 Embereth Shieldbreaker||4 Fervent Champion||3 Torbran, Thane of Red Fell||3 Experimental Frenzy||2 Lava Coil||4 Runaway Steam-Kin||1 Chandra's Pyrohelix||1 Chandra, Acolyte of Flame||1 Fry||4 Scorch Spitter||4 Light Up the Stage||4 Footlight Fiend||2 Tibalt, Rakish Instigator||""/>","<a class=""player"" href=""search?player=Antti+Malin"">Antti Malin</a>"
"<input name=""c"" type=""hidden"" value=""4 Shock||14 Mountain||4 Bonecrusher Giant||3 Redcap Melee||3 Rimrock Knight||4 Slaying Fire||2 Castle Embereth||4 Dwarven Mine||2 Torbran, Thane of Red Fell||4 Experimental Frenzy||3 Lava Coil||3 Legion Warboss||4 Runaway Steam-Kin||1 Chandra's Pyrohelix||2 Flame Sweep||2 Fry||4 Leyline of Combustion||3 Scorch Spitter||3 Light Up the Stage||4 Skewer the Critics||3 Tibalt, Rakish Instigator||""/>","<a class=""player"" href=""search?player=Bavan+Schimper"">Bavan Schimper</a>"
"<input name=""c"" type=""hidden"" value=""1 Forest||2 Island||2 Mountain||4 Breeding Pool||2 Brazen Borrower||2 Mystical Dispute||4 Bonecrusher Giant||2 Redcap Melee||1 Escape to the Wilds||1 Castle Vantress||3 Fabled Passage||3 Chemister's Insight||2 Niv-Mizzet, Parun||4 Expansion-Explosion||4 Steam Vents||4 Stomping Ground||3 Opt||2 Temple of Epiphany||1 Disdainful Stroke||3 Aether Gust||3 Flame Sweep||4 Nightpack Ambusher||3 Negate||2 Quench||4 Wilderness Reclamation||2 Cindervines||4 Growth Spiral||3 Temple of Mystery||""/>","<a class=""player"" href=""search?player=Mx-hejji"">Mx-hejji</a>"
"<input name=""c"" type=""hidden"" value=""2 Act of Treason||2 Ember Hauler||4 Shock||17 Mountain||4 Bonecrusher Giant||2 Redcap Melee||2 Robber of the Rich||4 Slaying Fire||3 Castle Embereth||1 Embereth Shieldbreaker||3 Torbran, Thane of Red Fell||3 Experimental Frenzy||2 Lava Coil||4 Runaway Steam-Kin||2 Chandra, Acolyte of Flame||2 Flame Sweep||2 Fry||4 Scorch Spitter||4 Light Up the Stage||4 Skewer the Critics||4 Tin Street Dodger||""/>","<a class=""player"" href=""search?player=Y_uran"">Y_uran</a>"
"<input name=""c"" type=""hidden"" value=""4 Shock||18 Mountain||4 Bonecrusher Giant||3 Embercleave||4 Embereth Paladin||4 Rimrock Knight||3 Castle Embereth||2 Embereth Shieldbreaker||4 Fervent Champion||4 Experimental Frenzy||4 Lava Coil||4 Legion Warboss||4 Runaway Steam-Kin||2 Chandra, Acolyte of Flame||3 Fry||4 Scorch Spitter||4 Light Up the Stage||""/>","<a class=""player"" href=""search?player=Andrew+Boncher"">Andrew Boncher</a>"
"<input name=""c"" type=""hidden"" value=""4 Shock||18 Mountain||4 Bonecrusher Giant||3 Embercleave||4 Embereth Paladin||4 Rimrock Knight||3 Castle Embereth||2 Embereth Shieldbreaker||4 Fervent Champion||2 Torbran, Thane of Red Fell||4 Experimental Frenzy||4 Lava Coil||4 Legion Warboss||4 Runaway Steam-Kin||3 Fry||4 Scorch Spitter||4 Light Up the Stage||""/>","<a class=""player"" href=""search?player=floatius"">floatius</a>"
"<input name=""c"" type=""hidden"" value=""4 Shock||18 Mountain||4 Bonecrusher Giant||3 Embercleave||4 Embereth Paladin||4 Rimrock Knight||3 Castle Embereth||2 Embereth Shieldbreaker||4 Fervent Champion||4 Experimental Frenzy||4 Lava Coil||4 Legion Warboss||4 Runaway Steam-Kin||1 Chandra, Acolyte of Flame||2 Fry||4 Scorch Spitter||4 Light Up the Stage||2 Tibalt, Rakish Instigator||""/>","<a class=""player"" href=""search?player=Kai+Behrens"">Kai Behrens</a>"
"<input name=""c"" type=""hidden"" value=""4 Shock||18 Mountain||4 Bonecrusher Giant||4 Rimrock Knight||3 Slaying Fire||3 Castle Embereth||4 Embereth Shieldbreaker||4 Fervent Champion||4 Torbran, Thane of Red Fell||4 Experimental Frenzy||4 Lava Coil||4 Runaway Steam-Kin||2 Chandra, Acolyte of Flame||3 Fry||4 Scorch Spitter||2 Immolation Shaman||4 Light Up the Stage||""/>","<a class=""player"" href=""search?player=LucasG1ggs"">LucasG1ggs</a>"
"<input name=""c"" type=""hidden"" value=""4 Shock||17 Mountain||4 Bonecrusher Giant||4 Rimrock Knight||3 Slaying Fire||4 Castle Embereth||4 Embereth Shieldbreaker||4 Fervent Champion||4 Torbran, Thane of Red Fell||4 Experimental Frenzy||4 Lava Coil||4 Runaway Steam-Kin||4 Chandra, Acolyte of Flame||3 Fry||4 Scorch Spitter||4 Light Up the Stage||""/>","<a class=""player"" href=""search?player=Nick+Mincucci"">Nick Mincucci</a>"
"<input name=""c"" type=""hidden"" value=""4 Chandra's Spitfire||4 Shock||17 Mountain||3 Grafdigger's Cage||3 Redcap Melee||3 Castle Embereth||4 Fervent Champion||3 Torbran, Thane of Red Fell||4 Lava Coil||3 Chandra's Pyrohelix||4 Chandra, Acolyte of Flame||4 Scorch Spitter||4 Cavalcade of Calamity||4 Light Up the Stage||1 Skewer the Critics||4 Tin Street Dodger||4 Grim Initiate||2 Tibalt, Rakish Instigator||""/>","<a class=""player"" href=""search?player=Sebastian+Wilde"">Sebastian Wilde</a>"
"<input name=""c"" type=""hidden"" value=""4 Shock||16 Mountain||4 Bonecrusher Giant||2 Claim the Firstborn||4 Rimrock Knight||4 Slaying Fire||4 Castle Embereth||4 Fervent Champion||4 Torbran, Thane of Red Fell||2 Experimental Frenzy||2 Lava Coil||4 Runaway Steam-Kin||1 Chandra's Pyrohelix||2 Chandra, Acolyte of Flame||1 Flame Sweep||4 Fry||4 Scorch Spitter||4 Light Up the Stage||1 Skewer the Critics||2 Footlight Fiend||3 Tibalt, Rakish Instigator||""/>","<a class=""player"" href=""search?player=Shasha"">Shasha</a>"
"<input name=""c"" type=""hidden"" value=""3 Shock||15 Mountain||3 Barge In||4 Bonecrusher Giant||4 Embercleave||4 Redcap Melee||4 Rimrock Knight||4 Castle Embereth||4 Embereth Shieldbreaker||4 Fervent Champion||4 Runaway Steam-Kin||4 Fry||4 Infuriate||4 Scorch Spitter||4 Grim Initiate||2 Krenko, Tin Street Kingpin||4 Samut's Sprint||""/>","<a class=""player"" href=""search?player=Sir-Lucius"">Sir-Lucius</a>"
"<input name=""c"" type=""hidden"" value=""7 Forest||8 Plains||4 Faerie Guidemother||4 Giant Killer||2 Glass Casket||2 Hushbringer||3 Shepherd of the Flock||4 Edgewall Innkeeper||1 The Great Henge||1 Once Upon a Time||2 Questing Beast||2 Castle Ardenvale||2 Flaxen Intruder||4 Lovestruck Beast||1 Conclave Tribunal||4 Venerated Loxodon||2 Knight of Autumn||2 March of the Multitudes||1 Trostani Discordant||3 Flower-Flourish||2 Devout Decree||2 Veil of Summer||4 Temple Garden||2 Unbreakable Formation||2 Call of the Conclave||2 Gideon Blackblade||2 Prison Realm||""/>","<a class=""player"" href=""search?player=Dyachenko+Andrew"">Dyachenko Andrew</a>"
"<input name=""c"" type=""hidden"" value=""8 Forest||8 Plains||4 Faerie Guidemother||4 Giant Killer||2 Glass Casket||4 Shepherd of the Flock||4 Edgewall Innkeeper||4 Once Upon a Time||1 Questing Beast||1 Castle Ardenvale||1 Flaxen Intruder||4 Lovestruck Beast||3 Conclave Tribunal||4 Venerated Loxodon||2 Knight of Autumn||3 March of the Multitudes||3 Flower-Flourish||2 Apostle of Purifying Light||1 Devout Decree||1 Veil of Summer||4 Temple Garden||2 Unbreakable Formation||3 Gideon Blackblade||2 God-Eternal Oketra||""/>","<a class=""player"" href=""search?player=Andrew+Cuneo"">Andrew Cuneo</a>"
"<input name=""c"" type=""hidden"" value=""8 Forest||8 Plains||4 Faerie Guidemother||4 Giant Killer||2 Glass Casket||4 Shepherd of the Flock||4 Edgewall Innkeeper||4 Once Upon a Time||2 Questing Beast||1 Castle Ardenvale||1 Flaxen Intruder||4 Lovestruck Beast||2 Conclave Tribunal||4 Venerated Loxodon||1 Knight of Autumn||3 March of the Multitudes||3 Flower-Flourish||2 Apostle of Purifying Light||1 Devout Decree||2 Veil of Summer||4 Temple Garden||2 Unbreakable Formation||3 Gideon Blackblade||2 God-Eternal Oketra||""/>","<a class=""player"" href=""search?player=Chris+Yap"">Chris Yap</a>"
"<input name=""c"" type=""hidden"" value=""8 Forest||7 Plains||4 Faerie Guidemother||4 Giant Killer||3 Glass Casket||3 Shepherd of the Flock||4 Edgewall Innkeeper||4 Once Upon a Time||3 Questing Beast||2 Castle Ardenvale||2 Flaxen Intruder||4 Lovestruck Beast||2 Conclave Tribunal||3 Venerated Loxodon||2 Knight of Autumn||4 March of the Multitudes||4 Flower-Flourish||3 Veil of Summer||4 Temple Garden||2 Unbreakable Formation||3 Gideon Blackblade||1 God-Eternal Oketra||""/>","<a class=""player"" href=""search?player=Cole+G"">Cole G</a>"
"<input name=""c"" type=""hidden"" value=""8 Forest||7 Plains||4 Faerie Guidemother||4 Giant Killer||2 Glass Casket||4 Shepherd of the Flock||4 Edgewall Innkeeper||4 Once Upon a Time||2 Questing Beast||2 Castle Ardenvale||1 Flaxen Intruder||4 Lovestruck Beast||2 Conclave Tribunal||4 Venerated Loxodon||1 Knight of Autumn||3 March of the Multitudes||1 Trostani Discordant||3 Flower-Flourish||2 Devout Decree||2 Veil of Summer||2 Raise the Alarm||4 Temple Garden||2 Unbreakable Formation||2 Gideon Blackblade||1 God-Eternal Oketra||""/>","<a class=""player"" href=""search?player=Jonathan+P"">Jonathan P</a>"
"<input name=""c"" type=""hidden"" value=""8 Forest||8 Plains||4 Faerie Guidemother||4 Giant Killer||2 Glass Casket||3 Shepherd of the Flock||4 Edgewall Innkeeper||4 Once Upon a Time||4 Questing Beast||1 Castle Ardenvale||2 Flaxen Intruder||4 Lovestruck Beast||3 Conclave Tribunal||4 Venerated Loxodon||2 Knight of Autumn||2 March of the Multitudes||3 Flower-Flourish||3 Devout Decree||2 Veil of Summer||1 Voracious Hydra||4 Temple Garden||2 Unbreakable Formation||1 Gideon Blackblade||""/>","<a class=""player"" href=""search?player=Jonah+Niede"">Jonah Niede</a>"
"<input name=""c"" type=""hidden"" value=""8 Forest||8 Plains||4 Faerie Guidemother||4 Giant Killer||2 Glass Casket||2 Shepherd of the Flock||4 Edgewall Innkeeper||4 Once Upon a Time||1 Castle Ardenvale||2 Flaxen Intruder||4 Lovestruck Beast||3 Conclave Tribunal||4 Venerated Loxodon||4 March of the Multitudes||1 Trostani Discordant||4 Flower-Flourish||4 Shifting Ceratops||3 Veil of Summer||4 Temple Garden||2 Unbreakable Formation||3 Gideon Blackblade||""/>","<a class=""player"" href=""search?player=Jose+Santana"">Jose Santana</a>"
"<input name=""c"" type=""hidden"" value=""8 Forest||8 Plains||4 Faerie Guidemother||4 Giant Killer||2 Glass Casket||4 Shepherd of the Flock||4 Edgewall Innkeeper||4 Once Upon a Time||1 Questing Beast||1 Castle Ardenvale||1 Flaxen Intruder||4 Lovestruck Beast||3 Conclave Tribunal||4 Venerated Loxodon||2 Knight of Autumn||3 March of the Multitudes||3 Flower-Flourish||2 Apostle of Purifying Light||1 Devout Decree||1 Veil of Summer||4 Temple Garden||2 Unbreakable Formation||3 Gideon Blackblade||2 God-Eternal Oketra||""/>","<a class=""player"" href=""search?player=Kazaner3000"">Kazaner3000</a>"
"<input name=""c"" type=""hidden"" value=""7 Forest||5 Plains||4 Faerie Guidemother||4 Giant Killer||2 Glass Casket||4 Shepherd of the Flock||4 Edgewall Innkeeper||2 The Great Henge||2 Castle Ardenvale||4 Fabled Passage||4 Lovestruck Beast||3 Conclave Tribunal||4 Venerated Loxodon||4 Pelt Collector||3 Knight of Autumn||2 Devout Decree||4 Temple Garden||3 Unbreakable Formation||2 Gideon Blackblade||2 God-Eternal Oketra||2 Vivien, Champion of the Wilds||4 Huatli's Raptor||""/>","<a class=""player"" href=""search?player=MesklateBrother"">MesklateBrother</a>"
"<input name=""c"" type=""hidden"" value=""9 Forest||7 Plains||4 Faerie Guidemother||4 Giant Killer||4 Edgewall Innkeeper||2 Questing Beast||2 Castle Ardenvale||2 Flaxen Intruder||4 Lovestruck Beast||4 Conclave Tribunal||2 Divine Visitation||4 Venerated Loxodon||2 Kraul Harpooner||2 Knight of Autumn||4 March of the Multitudes||2 Flower-Flourish||2 Devout Decree||3 Veil of Summer||2 Voracious Hydra||4 Raise the Alarm||4 Temple Garden||2 Nissa, Who Shakes the World||""/>","<a class=""player"" href=""search?player=Shimokawabe+Akinari"">Shimokawabe Akinari</a>"
"<input name=""c"" type=""hidden"" value=""8 Forest||8 Plains||4 Faerie Guidemother||4 Giant Killer||2 Glass Casket||3 Shepherd of the Flock||4 Edgewall Innkeeper||4 Once Upon a Time||3 Questing Beast||1 Castle Ardenvale||2 Flaxen Intruder||4 Lovestruck Beast||3 Conclave Tribunal||4 Venerated Loxodon||1 Emmara, Soul of the Accord||2 Knight of Autumn||1 Trostani Discordant||3 Flower-Flourish||2 Apostle of Purifying Light||2 Devout Decree||2 Veil of Summer||4 Temple Garden||1 Unbreakable Formation||2 Gideon Blackblade||1 Prison Realm||""/>","<a class=""player"" href=""search?player=worrier1000"">worrier1000</a>"
"<input name=""c"" type=""hidden"" value=""7 Forest||7 Island||4 Breeding Pool||4 Brazen Borrower||2 Frogify||4 Mystical Dispute||2 Castle Vantress||1 Fabled Passage||2 Lovestruck Beast||1 Chemister's Insight||2 Sinister Sabotage||3 Opt||4 Aether Gust||4 Nightpack Ambusher||1 Negate||2 Quench||4 Growth Spiral||4 Frilled Mystic||3 Hydroid Krasis||4 Temple of Mystery||4 Nissa, Who Shakes the World||3 Paradise Druid||1 Crushing Canopy||2 Sorcerous Spyglass||""/>","<a class=""player"" href=""search?player=Abe+Corrigan"">Abe Corrigan</a>"
"<input name=""c"" type=""hidden"" value=""7 Forest||7 Island||4 Breeding Pool||2 Brazen Borrower||4 Mystical Dispute||1 Kenrith's Transformation||2 Castle Vantress||2 Fabled Passage||4 Lovestruck Beast||2 Chemister's Insight||3 Sinister Sabotage||3 Aether Gust||4 Nightpack Ambusher||2 Negate||3 Quench||4 Growth Spiral||4 Frilled Mystic||3 Hydroid Krasis||4 Temple of Mystery||4 Nissa, Who Shakes the World||3 Paradise Druid||1 Crushing Canopy||2 Sorcerous Spyglass||""/>","<a class=""player"" href=""search?player=Biggoon86"">Biggoon86</a>"
"<input name=""c"" type=""hidden"" value=""7 Forest||7 Island||4 Breeding Pool||2 Brazen Borrower||4 Mystical Dispute||1 Kenrith's Transformation||2 Castle Vantress||2 Fabled Passage||4 Lovestruck Beast||2 Chemister's Insight||3 Sinister Sabotage||3 Aether Gust||4 Nightpack Ambusher||2 Negate||3 Quench||4 Growth Spiral||4 Frilled Mystic||3 Hydroid Krasis||4 Temple of Mystery||4 Nissa, Who Shakes the World||3 Paradise Druid||1 Crushing Canopy||2 Sorcerous Spyglass||""/>","<a class=""player"" href=""search?player=Brendan+Delury"">Brendan Delury</a>"
"<input name=""c"" type=""hidden"" value=""7 Forest||7 Island||4 Breeding Pool||2 Brazen Borrower||4 Mystical Dispute||1 Kenrith's Transformation||2 Castle Vantress||2 Fabled Passage||4 Lovestruck Beast||2 Chemister's Insight||3 Sinister Sabotage||3 Aether Gust||4 Nightpack Ambusher||2 Negate||3 Quench||4 Growth Spiral||4 Frilled Mystic||3 Hydroid Krasis||4 Temple of Mystery||4 Nissa, Who Shakes the World||3 Paradise Druid||1 Crushing Canopy||2 Sorcerous Spyglass||""/>","<a class=""player"" href=""search?player=Chris+Thompson"">Chris Thompson</a>"
"<input name=""c"" type=""hidden"" value=""7 Forest||7 Island||4 Breeding Pool||3 Brazen Borrower||1 Gadwick, the Wizened||4 Mystical Dispute||2 Castle Vantress||2 Fabled Passage||4 Lovestruck Beast||2 Chemister's Insight||3 Sinister Sabotage||4 Aether Gust||4 Nightpack Ambusher||2 Negate||3 Quench||4 Growth Spiral||4 Frilled Mystic||2 Hydroid Krasis||1 Sedge Scorpion||4 Temple of Mystery||4 Nissa, Who Shakes the World||2 Paradise Druid||2 Sorcerous Spyglass||""/>","<a class=""player"" href=""search?player=Collin+Rountree"">Collin Rountree</a>"
"<input name=""c"" type=""hidden"" value=""7 Forest||7 Island||4 Breeding Pool||2 Brazen Borrower||4 Mystical Dispute||1 Kenrith's Transformation||2 Castle Vantress||2 Fabled Passage||4 Lovestruck Beast||2 Chemister's Insight||3 Sinister Sabotage||3 Aether Gust||4 Nightpack Ambusher||2 Negate||3 Quench||4 Growth Spiral||4 Frilled Mystic||3 Hydroid Krasis||4 Temple of Mystery||4 Nissa, Who Shakes the World||3 Paradise Druid||1 Crushing Canopy||2 Sorcerous Spyglass||""/>","<a class=""player"" href=""search?player=Edward+Bontkowski"">Edward Bontkowski</a>"
"<input name=""c"" type=""hidden"" value=""7 Forest||7 Island||4 Breeding Pool||2 Brazen Borrower||4 Mystical Dispute||1 Kenrith's Transformation||2 Castle Vantress||2 Fabled Passage||4 Lovestruck Beast||2 Chemister's Insight||3 Sinister Sabotage||3 Aether Gust||4 Nightpack Ambusher||2 Negate||3 Quench||4 Growth Spiral||4 Frilled Mystic||3 Hydroid Krasis||4 Temple of Mystery||4 Nissa, Who Shakes the World||3 Paradise Druid||1 Crushing Canopy||2 Sorcerous Spyglass||""/>","<a class=""player"" href=""search?player=Elliott+Van+Pelt"">Elliott Van Pelt</a>"
"<input name=""c"" type=""hidden"" value=""7 Forest||7 Island||4 Breeding Pool||2 Brazen Borrower||4 Mystical Dispute||1 Kenrith's Transformation||2 Castle Vantress||2 Fabled Passage||4 Lovestruck Beast||2 Chemister's Insight||3 Sinister Sabotage||3 Aether Gust||4 Nightpack Ambusher||2 Negate||3 Quench||4 Growth Spiral||4 Frilled Mystic||3 Hydroid Krasis||4 Temple of Mystery||4 Nissa, Who Shakes the World||3 Paradise Druid||1 Crushing Canopy||2 Sorcerous Spyglass||""/>","<a class=""player"" href=""search?player=Jacob+England"">Jacob England</a>"
